PRODUTOS,ID_CLIENTE,ID_PEDIDO,ID_PRODUTO,DATA_PEDIDO,VALOR,QUANTIDADE,VALOR_TOTAL,CANAL,UNIDADE,LAT,LON
1,100785,1007853,15,12/30/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100785,1007851,4,12/24/2017,159.9,1,159.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100785,1007851,4,12/5/2017,159.9,1,159.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100785,1007851,14,1/7/2018,119.9,1,119.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100785,1007851,1,11/22/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100785,1007853,13,12/29/2017,259.9,1,259.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100785,1007852,5,11/18/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100785,1007853,13,1/5/2018,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100785,1007852,1,12/17/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100785,1007851,13,1/5/2018,259.9,1,259.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100785,1007853,5,12/18/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100785,1007851,11,12/3/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100785,1007851,10,12/3/2017,79.9,1,79.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100785,1007853,15,11/9/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100786,1007863,15,11/22/2017,69.9,1,69.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100786,1007862,1,11/17/2017,129.9,1,129.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100786,1007862,11,12/24/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100786,1007861,6,11/19/2017,299.9,1,299.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100786,1007863,13,11/9/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100786,1007861,5,11/17/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100786,1007861,11,12/2/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100786,1007863,9,11/18/2017,89.9,1,89.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100786,1007861,12,12/21/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100786,1007861,10,1/4/2018,79.9,1,79.9,e-Commerce,001 - e-Commerce,,
1,100786,1007861,5,12/22/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100786,1007862,1,12/18/2017,129.9,1,129.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100786,1007862,3,12/20/2017,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100786,1007861,13,1/4/2018,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100786,1007861,11,11/28/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100786,1007863,9,12/14/2017,89.9,1,89.9,e-Commerce,001 - e-Commerce,,
1,100786,1007863,14,12/20/2017,119.9,1,119.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100786,1007862,6,12/15/2017,299.9,1,299.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100786,1007861,16,1/5/2018,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100786,1007861,9,12/31/2017,89.9,1,89.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100786,1007863,12,12/20/2017,39.9,1,39.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100787,1007872,2,12/3/2017,49.9,1,49.9,e-Commerce,001 - e-Commerce,,
1,100787,1007873,9,12/20/2017,89.9,1,89.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100787,1007871,4,12/10/2017,159.9,1,159.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100787,1007871,2,12/31/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100787,1007871,15,11/13/2017,69.9,1,69.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100787,1007873,9,12/10/2017,89.9,1,89.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100787,1007872,3,12/27/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100787,1007871,15,12/31/2017,69.9,1,69.9,e-Commerce,001 - e-Commerce,,
1,100787,1007872,14,12/21/2017,119.9,1,119.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100787,1007872,9,11/28/2017,89.9,1,89.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100787,1007871,1,11/18/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100787,1007873,4,12/4/2017,159.9,1,159.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100787,1007871,5,11/17/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100787,1007871,5,1/4/2018,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100787,1007873,12,12/22/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100787,1007871,3,12/9/2017,99.9,1,99.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100787,1007871,5,12/9/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100787,1007873,13,12/25/2017,259.9,1,259.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100787,1007873,2,1/6/2018,49.9,1,49.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100787,1007871,9,1/2/2018,89.9,1,89.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100787,1007872,6,12/21/2017,299.9,1,299.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100787,1007871,16,12/29/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100787,1007872,15,12/28/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100787,1007871,3,11/16/2017,99.9,1,99.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100787,1007872,6,1/6/2018,299.9,1,299.9,e-Commerce,001 - e-Commerce,,
1,100787,1007872,9,1/2/2018,89.9,1,89.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100788,1007881,12,12/15/2017,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100788,1007882,4,12/27/2017,159.9,1,159.9,e-Commerce,001 - e-Commerce,,
1,100788,1007881,6,12/21/2017,299.9,1,299.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100788,1007881,6,12/10/2017,299.9,1,299.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100788,1007883,2,12/24/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100788,1007881,11,12/5/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100788,1007883,14,1/2/2018,119.9,1,119.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100788,1007883,4,11/20/2017,159.9,1,159.9,e-Commerce,001 - e-Commerce,,
1,100788,1007883,12,12/22/2017,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100788,1007883,1,11/20/2017,129.9,1,129.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100788,1007882,5,12/1/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100788,1007881,16,1/7/2018,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100788,1007882,3,11/23/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100788,1007881,11,12/3/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100788,1007883,3,12/24/2017,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100788,1007881,11,12/29/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100788,1007881,5,12/3/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100788,1007881,5,12/21/2017,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100788,1007883,12,11/20/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100788,1007882,9,1/5/2018,89.9,1,89.9,e-Commerce,001 - e-Commerce,,
1,100788,1007882,1,11/28/2017,129.9,1,129.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100788,1007883,14,12/20/2017,119.9,1,119.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100788,1007882,2,11/14/2017,49.9,1,49.9,e-Commerce,001 - e-Commerce,,
1,100788,1007881,12,11/12/2017,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100789,1007891,12,12/8/2017,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100789,1007893,13,12/28/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007892,6,11/10/2017,299.9,1,299.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100789,1007893,13,12/29/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007893,15,12/27/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007891,14,12/23/2017,119.9,1,119.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007892,4,11/11/2017,159.9,1,159.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100789,1007891,16,11/18/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007893,15,12/22/2017,69.9,1,69.9,e-Commerce,001 - e-Commerce,,
1,100789,1007891,12,1/6/2018,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007892,13,11/25/2017,259.9,1,259.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100789,1007892,3,12/8/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007892,2,11/17/2017,49.9,1,49.9,e-Commerce,001 - e-Commerce,,
1,100789,1007891,12,11/28/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100789,1007891,14,1/5/2018,119.9,1,119.9,e-Commerce,001 - e-Commerce,,
1,100789,1007893,12,11/30/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007891,6,12/29/2017,299.9,1,299.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100789,1007892,14,1/5/2018,119.9,1,119.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007891,12,12/22/2017,39.9,1,39.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100789,1007892,11,12/21/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007891,2,12/30/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007893,1,12/31/2017,129.9,1,129.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100789,1007892,13,11/23/2017,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100789,1007892,12,12/26/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100789,1007893,5,12/11/2017,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007891,3,12/28/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007892,6,11/13/2017,299.9,1,299.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007892,11,12/27/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100789,1007893,9,1/5/2018,89.9,1,89.9,e-Commerce,001 - e-Commerce,,
1,100789,1007893,6,12/11/2017,299.9,1,299.9,e-Commerce,001 - e-Commerce,,
1,100789,1007893,15,12/27/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100789,1007893,4,11/9/2017,159.9,1,159.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100789,1007891,6,1/1/2018,299.9,1,299.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100789,1007891,15,11/11/2017,69.9,1,69.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100790,1007903,13,11/19/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100790,1007902,2,12/21/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100790,1007903,2,11/10/2017,49.9,1,49.9,e-Commerce,001 - e-Commerce,,
1,100790,1007902,14,11/28/2017,119.9,1,119.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100790,1007901,1,12/3/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100790,1007902,13,12/21/2017,259.9,1,259.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100790,1007902,1,11/26/2017,129.9,1,129.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100790,1007902,12,11/15/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100790,1007902,16,11/28/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100790,1007902,12,12/27/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100790,1007902,11,11/29/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100790,1007903,16,12/4/2017,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100790,1007903,14,11/15/2017,119.9,1,119.9,e-Commerce,001 - e-Commerce,,
1,100790,1007901,11,1/1/2018,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100790,1007902,5,12/19/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100790,1007901,10,12/14/2017,79.9,1,79.9,e-Commerce,001 - e-Commerce,,
1,100790,1007902,13,12/14/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100790,1007901,11,1/2/2018,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100790,1007901,3,1/1/2018,99.9,1,99.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100791,1007912,13,1/8/2018,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100791,1007913,1,1/8/2018,129.9,1,129.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100791,1007911,2,12/25/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100791,1007912,5,11/15/2017,189.9,1,189.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100791,1007911,13,11/21/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100791,1007912,11,12/31/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100791,1007913,11,11/10/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100791,1007911,13,1/6/2018,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100791,1007911,14,1/2/2018,119.9,1,119.9,e-Commerce,001 - e-Commerce,,
1,100791,1007912,2,12/16/2017,49.9,1,49.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100791,1007913,11,11/20/2017,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100791,1007913,4,11/11/2017,159.9,1,159.9,e-Commerce,001 - e-Commerce,,
1,100791,1007913,3,11/10/2017,99.9,1,99.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100791,1007913,4,12/5/2017,159.9,1,159.9,e-Commerce,001 - e-Commerce,,
1,100791,1007911,12,12/15/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100791,1007911,10,12/25/2017,79.9,1,79.9,e-Commerce,001 - e-Commerce,,
1,100791,1007912,5,12/21/2017,189.9,1,189.9,e-Commerce,001 - e-Commerce,,
1,100791,1007912,3,12/20/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100791,1007912,6,12/4/2017,299.9,1,299.9,e-Commerce,001 - e-Commerce,,
1,100791,1007911,2,11/14/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100791,1007911,11,11/9/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100791,1007912,3,12/4/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100791,1007913,13,12/31/2017,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100791,1007913,16,1/6/2018,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100792,1007921,1,12/26/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100792,1007922,1,12/4/2017,129.9,1,129.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100792,1007921,5,12/17/2017,189.9,1,189.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100792,1007923,11,11/30/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100792,1007921,16,12/12/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100792,1007922,12,11/20/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100792,1007921,4,11/13/2017,159.9,1,159.9,e-Commerce,001 - e-Commerce,,
1,100792,1007922,6,11/25/2017,299.9,1,299.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100792,1007922,3,11/15/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100792,1007921,14,11/11/2017,119.9,1,119.9,e-Commerce,001 - e-Commerce,,
1,100792,1007921,15,11/15/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100792,1007922,3,12/5/2017,99.9,1,99.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100792,1007922,12,12/7/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100792,1007922,1,12/1/2017,129.9,1,129.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100792,1007923,5,11/17/2017,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100792,1007923,6,12/3/2017,299.9,1,299.9,e-Commerce,001 - e-Commerce,,
1,100792,1007922,15,12/21/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100792,1007922,6,12/24/2017,299.9,1,299.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100792,1007922,1,11/9/2017,129.9,1,129.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100792,1007923,3,1/5/2018,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100792,1007923,15,11/18/2017,69.9,1,69.9,e-Commerce,001 - e-Commerce,,
1,100792,1007922,6,11/29/2017,299.9,1,299.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100792,1007921,5,12/13/2017,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100792,1007922,9,12/30/2017,89.9,1,89.9,e-Commerce,001 - e-Commerce,,
1,100792,1007922,15,12/31/2017,69.9,1,69.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100792,1007923,10,11/16/2017,79.9,1,79.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100792,1007922,1,11/21/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100793,1007932,3,1/8/2018,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100793,1007932,3,12/28/2017,99.9,1,99.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100793,1007933,13,1/5/2018,259.9,1,259.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100793,1007932,6,11/23/2017,299.9,1,299.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100793,1007933,3,11/19/2017,99.9,1,99.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100793,1007933,10,12/12/2017,79.9,1,79.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100793,1007932,10,12/14/2017,79.9,1,79.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100793,1007933,3,12/12/2017,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100793,1007932,15,1/1/2018,69.9,1,69.9,e-Commerce,001 - e-Commerce,,
1,100793,1007933,10,11/14/2017,79.9,1,79.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100793,1007933,13,12/30/2017,259.9,1,259.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100793,1007933,9,12/26/2017,89.9,1,89.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100793,1007931,5,11/27/2017,189.9,1,189.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100793,1007931,3,1/6/2018,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100793,1007933,2,12/28/2017,49.9,1,49.9,e-Commerce,001 - e-Commerce,,
1,100793,1007932,1,12/27/2017,129.9,1,129.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100793,1007931,4,11/27/2017,159.9,1,159.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100793,1007931,3,11/9/2017,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100793,1007931,6,11/12/2017,299.9,1,299.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100793,1007933,13,12/4/2017,259.9,1,259.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100793,1007932,12,11/26/2017,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100793,1007933,11,12/17/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100793,1007933,13,11/12/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100793,1007932,6,11/22/2017,299.9,1,299.9,e-Commerce,001 - e-Commerce,,
1,100793,1007933,3,12/3/2017,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100793,1007931,12,12/22/2017,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100793,1007931,10,12/31/2017,79.9,1,79.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100793,1007931,13,12/3/2017,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100793,1007931,3,11/12/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100793,1007933,15,12/24/2017,69.9,1,69.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100794,1007942,10,12/28/2017,79.9,1,79.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100794,1007942,2,11/15/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007942,5,12/4/2017,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007941,2,12/23/2017,49.9,1,49.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100794,1007942,1,11/27/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100794,1007942,1,11/17/2017,129.9,1,129.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100794,1007942,3,12/3/2017,99.9,1,99.9,e-Commerce,001 - e-Commerce,,
1,100794,1007942,12,12/1/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007942,1,12/27/2017,129.9,1,129.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007942,2,12/12/2017,49.9,1,49.9,e-Commerce,001 - e-Commerce,,
1,100794,1007942,14,12/29/2017,119.9,1,119.9,e-Commerce,001 - e-Commerce,,
1,100794,1007942,14,11/9/2017,119.9,1,119.9,e-Commerce,001 - e-Commerce,,
1,100794,1007942,13,11/14/2017,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100794,1007943,5,12/29/2017,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007941,9,11/20/2017,89.9,1,89.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007943,1,12/19/2017,129.9,1,129.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100794,1007941,9,12/29/2017,89.9,1,89.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100794,1007943,13,12/23/2017,259.9,1,259.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007942,2,11/9/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007942,1,12/1/2017,129.9,1,129.9,e-Commerce,001 - e-Commerce,,
1,100794,1007941,16,11/27/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007942,13,12/19/2017,259.9,1,259.9,e-Commerce,001 - e-Commerce,,
1,100794,1007943,11,11/24/2017,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100794,1007942,14,11/30/2017,119.9,1,119.9,e-Commerce,001 - e-Commerce,,
1,100794,1007943,1,1/4/2018,129.9,1,129.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007943,16,12/29/2017,39.9,1,39.9,e-Commerce,001 - e-Commerce,,
1,100794,1007941,11,11/9/2017,39.9,1,39.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100794,1007941,9,1/6/2018,89.9,1,89.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100794,1007943,12,12/26/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007943,4,12/30/2017,159.9,1,159.9,e-Commerce,001 - e-Commerce,,
1,100794,1007941,2,12/2/2017,49.9,1,49.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007943,5,11/12/2017,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007942,15,11/22/2017,69.9,1,69.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007942,5,12/11/2017,189.9,1,189.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100794,1007942,9,12/30/2017,89.9,1,89.9,e-Commerce,001 - e-Commerce,,
1,100794,1007942,2,1/6/2018,49.9,1,49.9,Loja Física,187 - SAO PAULO LAPA SP,,
1,100794,1007943,11,12/27/2017,39.9,1,39.9,e-Commerce,515 - SAO PAULO SANTO AMARO SP,,
1,100794,1007941,12,12/16/2017,39.9,1,39.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100795,1007953,4,12/4/2017,159.9,1,159.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100795,1007952,12,12/5/2017,39.9,1,39.9,Loja Física,113 - SAO PAULO PINHEIROS SP,,
1,100795,1007952,9,12/3/2017,89.9,1,89.9,e-Commerce,001 - e-Commerce,,
1,100795,1007953,9,12/17/2017,89.9,1,89.9,e-Commerce,001 - e-Commerce,,
1,100795,1007951,3,11/10/2017,99.9,1,99.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
1,100795,1007953,14,11/15/2017,119.9,1,119.9,e-Commerce,010 - SAO PAULO CENTRO SP,,
